X,Y,CCN,REPORT_DAT,SHIFT,METHOD,OFFENSE,BLOCK,XBLOCK,YBLOCK,WARD,ANC,DISTRICT,PSA,NEIGHBORHOOD_CLUSTER,BLOCK_GROUP,CENSUS_TRACT,VOTING_PRECINCT,LATITUDE,LONGITUDE,BID,START_DATE,END_DATE,OBJECTID,OCTO_RECORD_ID
399117.4,128601.94,25138134,2025/09/10 01:28:44+00,EVENING,OTHERS,THEFT/OTHER,20 - 199 BLOCK OF FORRESTER STREET SW,399117.4,128601.94,8,8D,7,708,Cluster 39,009807 2,9807,Precinct 126,38.82519942,-77.01016413,,2025/09/10 01:02:00+00,2025/09/10 01:18:00+00,811414401,
394449.15,137479.06,25138545,2025/09/10 21:29:01+00,EVENING,OTHERS,THEFT/OTHER,3200 - 3275 BLOCK OF M STREET NW,394449.15,137479.06,2,2E,2,206,Cluster 4,000202 3,202,Precinct 6,38.90515109,-77.0639959,GEORGETOWN,2025/09/10 20:47:00+00,,811414402,
399372.69,133733.34,25138553,2025/09/10 21:58:07+00,EVENING,OTHERS,THEFT/OTHER,1 - 99 BLOCK OF POTOMAC AVENUE SE,399372.69,133733.34,8,8F,1,106,Cluster 27,007201 4,7201,Precinct 131,38.87142554,-77.00722886,CAPITOL RIVERFRONT,2025/09/08 23:00:00+00,2025/09/09 01:00:00+00,811414403,
398099.7,138672.41,25139518,2025/09/12 16:33:36+00,DAY,OTHERS,BURGLARY,1900 - 1999 BLOCK OF 7TH STREET NW,398099.7,138672.41,1,1B,3,306,Cluster 3,004801 2,4801,Precinct 137,38.91591667,-77.02191191,,2025/09/12 13:38:00+00,2025/09/12 16:29:00+00,811414791,
404084.55,139109.41,25139558,2025/09/12 17:05:26+00,DAY,OTHERS,THEFT/OTHER,2400 - 2499 BLOCK OF MARKET STREET NE,404084.55,139109.41,5,5C,5,503,Cluster 24,009000 3,9000,Precinct 139,38.91984587,-76.95289941,,2025/09/12 14:13:00+00,2025/09/12 17:00:00+00,811414792,
398172.14,134374.29,25140467,2025/09/14 03:50:49+00,MIDNIGHT,OTHERS,THEFT/OTHER,620 - 639 BLOCK OF MAINE AVENUE SW,398172.14,134374.29,6,6D,1,103,Cluster 9,010202 5,10202,Precinct 142,38.8771978,-77.02106519,SOUTHWEST,2025/09/14 02:26:00+00,2025/09/14 03:30:00+00,811414793,
401745.4,133453.34,25140672,2025/09/14 17:40:48+00,DAY,GUN,ASSAULT W/DANGEROUS WEAPON,1700 - 1799 BLOCK OF MINNESOTA AVENUE SE,401745.4,133453.34,8,8A,6,607,Cluster 34,007601 4,7601,Precinct 133,38.86890168,-76.97988746,,2025/09/14 14:30:00+00,2025/09/14 16:39:00+00,811414794,
400931.07,135354.84,25141631,2025/09/16 10:58:25+00,MIDNIGHT,OTHERS,MOTOR VEHICLE THEFT,1200 - 1299 BLOCK OF C STREET SE,400931.07,135354.84,6,6B,1,107,Cluster 26,006700 2,6700,Precinct 88,38.88603238,-76.98926855,,2025/09/15 22:30:00+00,2025/09/16 10:05:00+00,811414795,
399218.8046,129419.1092,25141779,2025/09/16 18:01:25+00,DAY,OTHERS,THEFT/OTHER,3900 - 3999 BLOCK OF MARTIN LUTHER KING JR AVENUE SW,399218.8046,129419.1092,8,8D,7,708,Cluster 39,009807 1,9807,Precinct 124,38.83256096,-77.00899726,,2025/09/16 15:13:00+00,2025/09/16 16:32:00+00,811414796,
401207.33,137638.02,25142775,2025/09/18 16:26:42+00,DAY,OTHERS,THEFT/OTHER,1200 - 1259 BLOCK OF QUEEN STREET NE,401207.33,137638.02,5,5D,5,506,Cluster 23,008802 4,8802,Precinct 77,38.90659976,-76.98608038,,2025/09/18 15:20:00+00,2025/09/18 15:51:00+00,811415208,
396838.69,140419.65,25144526,2025/09/21 19:12:16+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,16TH STREET NW AND PARK ROAD NW,396838.69,140419.65,1,1D,3,302,Cluster 2,002702 1,2702,Precinct 40,38.93165273,-77.03646037,,2025/09/21 17:32:00+00,2025/09/21 19:00:00+00,811415209,
401799.86,141872.31,25147979,2025/09/27 23:33:11+00,EVENING,OTHERS,THEFT F/AUTO,1800 - 1897 BLOCK OF MICHIGAN AVENUE NE,401799.86,141872.31,5,5B,5,503,Cluster 20,009400 1,9400,Precinct 69,38.94474257,-76.97923784,,2025/09/27 17:00:00+00,2025/09/27 21:30:00+00,811415210,
402762.92,132690.3,25148283,2025/09/28 16:41:57+00,DAY,OTHERS,THEFT/OTHER,2200 - 2226 BLOCK OF TOWN CENTER DRIVE SE,402762.92,132690.3,7,7B,6,606,Cluster 35,007604 3,7604,Precinct 113,38.86202529,-76.96816547,,2025/09/28 15:50:00+00,2025/09/28 16:00:00+00,811415211,
400233.79,136927.88,25148527,2025/09/29 01:46:28+00,EVENING,OTHERS,THEFT/OTHER,600 - 699 BLOCK OF H STREET NE,400233.79,136927.88,6,6C,1,104,Cluster 25,008302 2,8302,Precinct 83,38.90020336,-76.99730482,,2025/09/26 21:00:00+00,2025/09/28 09:00:00+00,811415212,
397162.35,141051.25,25148606,2025/09/29 05:17:03+00,MIDNIGHT,OTHERS,THEFT/OTHER,3700 - 3799 BLOCK OF 14TH STREET NW,397162.35,141051.25,4,4C,4,404,Cluster 18,002504 1,2504,Precinct 49,38.93734348,-77.03273011,,2025/09/29 04:54:00+00,2025/09/29 05:15:00+00,811415213,
398432.56,138758.47,25149245,2025/09/30 13:59:22+00,DAY,OTHERS,BURGLARY,400 - 499 BLOCK OF U STREET NW,398432.56,138758.47,1,1B,3,306,Cluster 3,003400 3,3400,Precinct 37,38.91669258,-77.01807398,,2025/09/30 04:47:00+00,2025/09/30 11:00:00+00,811415214,
400566.01,140702.69,25149827,2025/10/01 15:53:42+00,DAY,GUN,SEX ABUSE,900 - 949 BLOCK OF BUNKER HILL ROAD NE,400566.01,140702.69,5,5B,5,504,Cluster 22,009504 1,9504,Precinct 68,38.93420795,-76.9934718,,2025/10/01 15:30:00+00,2025/10/01 15:31:00+00,811415215,
395814.65,138162.51,25150106,2025/10/01 23:25:48+00,EVENING,OTHERS,THEFT/OTHER,2120 - 2199 BLOCK OF MASSACHUSETTS AVENUE NW,395814.65,138162.51,2,2B,2,208,Cluster 6,005502 1,5502,Precinct 14,38.91131541,-77.04825718,,2025/09/29 01:00:00+00,2025/10/01 22:00:00+00,811415216,
398054.69,138469.47,25151366,2025/10/04 08:18:48+00,MIDNIGHT,OTHERS,THEFT/OTHER,700 - 799 BLOCK OF S STREET NW,398054.69,138469.47,1,1B,3,305,Cluster 3,004402 2,4402,Precinct 137,38.91408842,-77.02243034,,2025/10/04 07:10:00+00,2025/10/04 08:20:00+00,811415217,
398989.35,136542.39,25423968,2025/09/11 20:31:49+00,EVENING,OTHERS,THEFT F/AUTO,500 - 599 BLOCK OF NEW JERSEY AVENUE NW,398989.35,136542.39,6,6E,1,102,Cluster 8,005900 2,5900,Precinct 1,38.89673018,-77.01165043,DOWNTOWN,2025/08/13 19:30:00+00,2025/08/13 21:30:00+00,811415339,
405737.8849,134058.1671,25424132,2025/09/24 17:02:01+00,DAY,OTHERS,THEFT/OTHER,1300 - 1399 BLOCK OF 46TH STREET SE,405737.8849,134058.1671,7,7E,6,604,Cluster 33,007707 1,7707,Precinct 106,38.87433321,-76.93387634,,2025/09/22 19:55:00+00,2025/09/22 20:07:00+00,811415340,
397264.47,143146.02,25424244,2025/10/01 16:02:39+00,DAY,OTHERS,THEFT/OTHER,1300 - 1399 BLOCK OF KENNEDY STREET NW,397264.47,143146.02,4,4E,4,403,Cluster 18,002002 2,2002,Precinct 54,38.95621408,-77.03156059,,2025/09/24 19:15:00+00,2025/09/24 23:00:00+00,811415341,
402158.31,138824.53,25136701,2025/09/07 11:29:51+00,DAY,OTHERS,THEFT/OTHER,1800 - 2299 BLOCK OF NEW YORK AVENUE NE,402158.31,138824.53,5,5C,5,505,Cluster 22,011100 3,11100,Precinct 72,38.91728642,-76.97511255,,2025/09/07 11:03:00+00,2025/09/07 11:17:00+00,811415717,
398010.08,138818.94,25137438,2025/09/08 20:44:58+00,EVENING,OTHERS,THEFT/OTHER,2000 - 2099 BLOCK OF 8TH STREET NW,398010.08,138818.94,1,1B,3,305,Cluster 3,003500 3,3500,Precinct 37,38.91723646,-77.02294573,,2025/09/08 20:02:00+00,2025/09/08 20:09:00+00,811415718,
394449.15,137479.06,25137918,2025/09/09 20:46:58+00,EVENING,OTHERS,THEFT/OTHER,3200 - 3275 BLOCK OF M STREET NW,394449.15,137479.06,2,2E,2,206,Cluster 4,000202 3,202,Precinct 6,38.90515109,-77.0639959,GEORGETOWN,2025/09/09 17:32:00+00,2025/09/09 18:54:00+00,811415719,
403046.71,136606.05,25138420,2025/09/10 17:48:50+00,DAY,OTHERS,THEFT/OTHER,2700 - 3330 BLOCK OF BENNING ROAD NE,403046.71,136606.05,7,7D,6,601,Cluster 30,009602 1,9602,Precinct 100,38.89729896,-76.96487827,,2025/09/10 00:00:00+00,2025/09/10 10:00:00+00,811415720,
397228.41,136778.64,25138852,2025/09/11 13:34:28+00,DAY,OTHERS,THEFT/OTHER,700 - 723 BLOCK OF 14TH STREET NW,397228.41,136778.64,2,2C,2,209,Cluster 8,005802 2,5802,Precinct 129,38.89885462,-77.03195091,DOWNTOWN,2025/09/11 12:16:00+00,2025/09/11 12:17:00+00,811415721,
396744.21,137054.31,25139212,2025/09/11 23:46:02+00,EVENING,OTHERS,THEFT/OTHER,1600 - 1627 BLOCK OF I STREET NW,396744.21,137054.31,2,2C,2,207,Cluster 6,010700 1,10700,Precinct 17,38.90133629,-77.03753408,GOLDEN TRIANGLE,2025/09/11 23:15:00+00,2025/09/11 23:45:00+00,811415722,
398650.93,145225.01,25141049,2025/09/15 06:35:35+00,MIDNIGHT,OTHERS,THEFT/OTHER,200 - 399 BLOCK OF CARROLL STREET NW,398650.93,145225.01,4,4B,4,401,Cluster 17,001702 2,1702,Precinct 63,38.97494536,-77.0155687,,2025/09/15 05:27:00+00,2025/09/15 06:30:00+00,811415723,
393908.39,138522.56,25141167,2025/09/15 14:19:43+00,DAY,OTHERS,THEFT F/AUTO,3500 - 3599 BLOCK OF S STREET NW,393908.39,138522.56,2,2E,2,206,Cluster 4,000300 1,300,Precinct 6,38.91454771,-77.07023959,,2025/09/15 01:30:00+00,2025/09/15 10:30:00+00,811415724,
398437.47,145125.2,25141349,2025/09/15 22:57:09+00,EVENING,OTHERS,THEFT/OTHER,6900 - 6919 BLOCK OF 4TH STREET NW,398437.47,145125.2,4,4B,4,401,Cluster 17,001702 1,1702,Precinct 63,38.97404589,-77.01803186,,2025/09/15 19:42:00+00,2025/09/15 20:20:00+00,811415725,
400287.3141,131139.801,25142616,2025/09/18 07:36:58+00,MIDNIGHT,OTHERS,ASSAULT W/DANGEROUS WEAPON,600 - 699 BLOCK OF MILWAUKEE PLACE SE,400287.3141,131139.801,8,8C,7,707,Cluster 39,010400 3,10400,Precinct 123,38.84806202,-76.9966902,,2025/09/18 05:00:00+00,2025/09/18 07:30:00+00,811415726,
406148.5061,134619.5554,25143109,2025/09/19 03:40:58+00,MIDNIGHT,OTHERS,MOTOR VEHICLE THEFT,5100 - 5199 BLOCK OF HANNA PLACE SE,406148.5061,134619.5554,7,7E,6,604,Cluster 33,007707 3,7707,Precinct 106,38.87938765,-76.9291393,,2025/09/19 02:31:00+00,2025/09/19 03:24:00+00,811415727,
399593.77,138180.61,25144478,2025/09/21 18:39:51+00,DAY,OTHERS,THEFT/OTHER,1600 - 1626 BLOCK OF ECKINGTON PLACE NE,399593.77,138180.61,5,5F,5,502,Cluster 21,008702 2,8702,Precinct 75,38.91148833,-77.00468385,NOMA,2025/09/21 16:07:00+00,2025/09/21 17:00:00+00,811415728,
397171.11,137408.25,25146494,2025/09/25 14:30:21+00,DAY,OTHERS,THEFT/OTHER,1100 - 1199 BLOCK OF VERMONT AVENUE NW,397171.11,137408.25,2,2C,2,207,Cluster 8,010100 3,10100,Precinct 17,38.90452619,-77.03261406,DOWNTOWN,2025/09/25 12:48:00+00,2025/09/25 13:06:00+00,811415729,
393427.72,143911.66,25147297,2025/09/26 20:19:17+00,EVENING,OTHERS,THEFT F/AUTO,3800 - 3899 BLOCK OF LIVINGSTON STREET NW,393427.72,143911.66,3,3/4G,2,201,Cluster 10,001100 1,1100,Precinct 32,38.96309083,-77.07583359,,2025/09/26 19:07:00+00,2025/09/26 20:00:00+00,811415730,
402606.58,136657.45,25148818,2025/09/29 18:37:58+00,DAY,OTHERS,THEFT/OTHER,2527 - 2699 BLOCK OF BENNING ROAD NE,402606.58,136657.45,7,7D,5,507,Cluster 25,007903 1,7903,Precinct 80,38.8977634,-76.96995178,,2025/09/27 01:40:00+00,2025/09/27 01:50:00+00,811415731,
398247.31,134720.22,25424060,2025/09/18 15:02:33+00,DAY,OTHERS,THEFT/OTHER,600 - 699 BLOCK OF H STREET SW,398247.31,134720.22,6,6D,1,103,Cluster 9,010202 2,10202,Precinct 142,38.88031422,-77.02019977,SOUTHWEST,2025/09/18 07:23:00+00,2025/09/18 07:23:00+00,811415922,
397704.56,145832.64,25136387,2025/09/07 02:21:33+00,EVENING,OTHERS,THEFT/OTHER,7400 - 7599 BLOCK OF GEORGIA AVENUE NW,397704.56,145832.64,4,4B,4,401,Cluster 17,010300 2,10300,Precinct 63,38.98041706,-77.02649214,,2025/09/06 19:29:00+00,2025/09/06 19:31:00+00,811416293,
397002.81,138017.9,25138588,2025/09/10 23:00:26+00,EVENING,OTHERS,THEFT/OTHER,1500 - 1523 BLOCK OF 15TH STREET NW,397002.81,138017.9,2,2F,2,208,Cluster 7,005202 1,5202,Precinct 16,38.91001757,-77.03455704,,2025/09/10 19:08:00+00,2025/09/10 20:45:00+00,811416294,
397700.46,136611.23,25139517,2025/09/12 15:21:27+00,DAY,OTHERS,THEFT/OTHER,1000 - 1099 BLOCK OF F STREET NW,397700.46,136611.23,2,2C,2,209,Cluster 8,005802 5,5802,Precinct 129,38.89734789,-77.02650856,DOWNTOWN,2025/09/11 18:00:00+00,2025/09/11 18:25:00+00,811416295,
403153.81,139839.71,25139770,2025/09/12 22:53:10+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,2804 - 2898 BLOCK OF BLADENSBURG ROAD NE,403153.81,139839.71,5,5C,5,503,Cluster 24,011100 1,11100,Precinct 71,38.92642848,-76.96362879,,2025/09/12 22:04:00+00,2025/09/12 22:50:00+00,811416296,
395708.3,136984.04,25140848,2025/09/14 22:27:07+00,EVENING,OTHERS,THEFT/OTHER,2200 - 2299 BLOCK OF I STREET NW,395708.3,136984.04,2,2A,2,207,Cluster 5,010800 1,10800,Precinct 2,38.90069883,-77.04947603,,2025/09/14 21:53:00+00,,811416297,
397699.99,136718.62,25140849,2025/09/14 22:03:50+00,EVENING,OTHERS,THEFT/OTHER,1000 - 1099 BLOCK OF G STREET NW,397699.99,136718.62,2,2C,2,209,Cluster 8,005802 5,5802,Precinct 129,38.8983153,-77.02651433,DOWNTOWN,2025/09/14 20:40:00+00,2025/09/14 21:35:00+00,811416298,
395499.25,139592.96,25135282,2025/09/06 15:43:43+00,DAY,OTHERS,THEFT/OTHER,2600 - 2649 BLOCK OF CONNECTICUT AVENUE NW,395499.25,139592.96,3,3C,2,204,Cluster 15,000501 1,501,Precinct 136,38.92419981,-77.05190312,,2025/09/04 19:37:00+00,2025/09/04 20:15:00+00,811417887,
397991.63,140078.37,25136107,2025/09/06 04:08:06+00,MIDNIGHT,OTHERS,THEFT/OTHER,3000 - 3099 BLOCK OF GEORGIA AVENUE NW,397991.63,140078.37,1,1E,4,409,Cluster 2,003200 4,3200,Precinct 38,38.92858177,-77.02316216,,2025/09/06 03:24:00+00,2025/09/06 04:04:00+00,811417891,
400589.75,136927.77,25137436,2025/09/08 21:23:25+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,900 - 999 BLOCK OF H STREET NE,400589.75,136927.77,6,6A,1,104,Cluster 25,008410 1,8410,Precinct 82,38.90020221,-76.99320123,,2025/09/08 19:55:00+00,2025/09/08 20:58:00+00,811417892,
397162.06,140182.43,25137608,2025/09/09 02:09:47+00,EVENING,OTHERS,THEFT/OTHER,3100 - 3299 BLOCK OF 14TH STREET NW,397162.06,140182.43,1,1A,3,302,Cluster 2,002802 1,2802,Precinct 39,38.92951689,-77.03272986,,2025/09/09 00:49:00+00,2025/09/09 01:20:00+00,811417893,
401839.3679,130997.5974,25137747,2025/09/09 14:23:10+00,DAY,OTHERS,THEFT F/AUTO,3300 - 3399 BLOCK OF 18TH STREET SE,401839.3679,130997.5974,8,8C,7,704,Cluster 38,007403 1,7403,Precinct 116,38.84677912,-76.97881122,,2025/09/06 22:45:00+00,2025/09/07 11:00:00+00,811417894,
399622.27,134352.62,25137765,2025/09/09 13:55:53+00,DAY,OTHERS,THEFT/OTHER,1100 - 1199 BLOCK OF NEW JERSEY AVENUE SE,399622.27,134352.62,8,8F,1,106,Cluster 27,007203 1,7203,Precinct 131,38.8770044,-77.00435314,CAPITOL RIVERFRONT,2025/09/09 13:04:00+00,2025/09/09 13:30:00+00,811417895,
398099.56,134661.7,25138980,2025/09/11 16:55:58+00,DAY,OTHERS,THEFT/OTHER,800 - 899 BLOCK OF 7TH STREET SW,398099.56,134661.7,6,6D,1,103,Cluster 9,010202 5,10202,Precinct 142,38.87978674,-77.02190243,SOUTHWEST,2025/09/11 15:59:00+00,2025/09/11 16:10:00+00,811417896,
392884.2,139893.81,25139005,2025/09/11 17:48:26+00,DAY,OTHERS,THEFT/OTHER,2800 - 2899 BLOCK OF NEW MEXICO AVENUE NW,392884.2,139893.81,3,3B,2,204,Cluster 14,000703 2,703,Precinct 28,38.92689268,-77.08206326,,2025/09/10 09:00:00+00,2025/09/11 09:30:00+00,811417897,
400643.56,138931.92,25140071,2025/09/13 12:11:40+00,DAY,OTHERS,THEFT/OTHER,901 - 1098 BLOCK OF BRENTWOOD ROAD NE,400643.56,138931.92,5,5C,5,505,Cluster 22,009102 4,9102,Precinct 72,38.91825624,-76.99257902,,2025/09/13 11:27:00+00,2025/09/13 12:00:00+00,811417898,
398374.91,135355.71,25140602,2025/09/14 12:14:23+00,DAY,OTHERS,THEFT/OTHER,400 - 599 BLOCK OF C STREET SW,398374.91,135355.71,6,6D,1,103,Cluster 9,010202 1,10202,Precinct 142,38.88603921,-77.01873069,SOUTHWEST,2025/09/14 10:52:00+00,2025/09/14 11:00:00+00,811417899,
399759.57,136784.89,25140654,2025/09/14 14:23:32+00,DAY,OTHERS,THEFT F/AUTO,200 - 299 BLOCK OF G STREET NE,399759.57,136784.89,6,6C,1,104,Cluster 25,008301 1,8301,Precinct 84,38.89891526,-77.00277168,,2025/09/12 21:45:00+00,2025/09/13 17:45:00+00,811417900,
399249.19,134089.67,25140903,2025/09/14 23:56:57+00,EVENING,OTHERS,THEFT/OTHER,1 - 19 BLOCK OF N STREET SE,399249.19,134089.67,8,8F,1,106,Cluster 27,007201 1,7201,Precinct 131,38.87463541,-77.00865241,CAPITOL RIVERFRONT,2025/09/14 23:00:00+00,2025/09/14 23:40:00+00,811417901,
398793.71,140371.82,25141068,2025/09/15 09:07:45+00,MIDNIGHT,OTHERS,THEFT F/AUTO,100 - 199 BLOCK OF IRVING STREET NW,398793.71,140371.82,5,5E,4,405,Cluster 21,002302 1,2302,Precinct 44,38.93122672,-77.01391243,,2025/09/15 08:30:00+00,,811417902,
393731.67,139295.76,25141253,2025/09/15 17:18:46+00,DAY,OTHERS,THEFT/OTHER,2301 - 2499 BLOCK OF WISCONSIN AVENUE NW,393731.67,139295.76,3,3B,2,204,Cluster 14,000400 2,400,Precinct 12,38.92151171,-77.07228432,,2025/09/15 05:32:00+00,2025/09/15 05:37:00+00,811417903,
397496.1,136376.74,25142181,2025/09/17 13:14:10+00,DAY,OTHERS,THEFT/OTHER,1200 - 1299 BLOCK OF PENNSYLVANIA AVENUE NW,397496.1,136376.74,2,2C,2,209,Cluster 8,005802 3,5802,Precinct 129,38.89523496,-77.02886351,DOWNTOWN,2025/09/17 12:36:00+00,,811417904,
398758.71,145213.06,25142262,2025/09/17 16:03:45+00,DAY,OTHERS,THEFT/OTHER,100 - 199 BLOCK OF CARROLL STREET NW,398758.71,145213.06,4,4B,4,401,Cluster 17,001702 2,1702,Precinct 63,38.97483787,-77.01432486,,2025/09/17 15:37:00+00,2025/09/18 15:38:00+00,811417905,
394622.45,137482.75,25142452,2025/09/17 23:39:17+00,EVENING,OTHERS,THEFT/OTHER,3100 - 3199 BLOCK OF M STREET NW,394622.45,137482.75,2,2E,2,206,Cluster 4,000102 3,102,Precinct 5,38.90518541,-77.06199794,GEORGETOWN,2025/09/17 22:00:00+00,2025/09/17 22:01:00+00,811417906,
398010.08,138818.94,25143475,2025/09/19 20:23:59+00,EVENING,OTHERS,THEFT/OTHER,2000 - 2099 BLOCK OF 8TH STREET NW,398010.08,138818.94,1,1B,3,305,Cluster 3,003500 3,3500,Precinct 37,38.91723646,-77.02294573,,2025/09/19 19:40:00+00,2025/09/19 20:30:00+00,811417907,
397085.47,142344.98,25145100,2025/09/22 21:06:30+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,1400 - 1499 BLOCK OF DELAFIELD PLACE NW,397085.47,142344.98,4,4E,4,404,Cluster 18,002002 1,2002,Precinct 54,38.94899752,-77.03362236,,2025/09/22 17:56:00+00,2025/09/22 18:30:00+00,811417908,
400930.14,137051.7,25145450,2025/09/23 15:18:51+00,DAY,OTHERS,MOTOR VEHICLE THEFT,1200 - 1299 BLOCK OF I STREET NE,400930.14,137051.7,6,6A,1,104,Cluster 25,008410 1,8410,Precinct 82,38.90131832,-76.98927697,,2025/09/23 15:12:00+00,2025/09/23 15:14:00+00,811417909,
397029.06,140633.18,25146229,2025/09/24 21:22:12+00,EVENING,OTHERS,THEFT/OTHER,1400 - 1509 BLOCK OF MERIDIAN PLACE NW,397029.06,140633.18,1,1A,4,408,Cluster 2,002801 1,2801,Precinct 41,38.93357694,-77.0342657,,2025/09/24 20:49:00+00,,811417910,
405820.2,135884.25,25147111,2025/09/26 14:38:05+00,DAY,OTHERS,MOTOR VEHICLE THEFT,49TH STREET NE AND AMES STREET NE,405820.2,135884.25,7,7C,6,608,Cluster 33,007804 3,7804,Precinct 98,38.89078273,-76.93291227,,2025/09/26 14:06:00+00,2025/09/26 14:38:00+00,811417911,
398436.72,139165.65,25147412,2025/09/28 00:08:38+00,EVENING,OTHERS,THEFT/OTHER,4TH STREET NW AND BRYANT STREET NW,398436.72,139165.65,1,1E,3,306,Cluster 3,003400 2,3400,Precinct 37,38.9203606,-77.01802694,,2025/09/26 23:01:00+00,2025/09/27 01:01:00+00,811418304,
397198.4,143908.39,25147853,2025/09/27 19:19:51+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,1328 - 1399 BLOCK OF PEABODY STREET NW,397198.4,143908.39,4,4A,4,402,Cluster 17,001804 3,1804,Precinct 60,38.96308149,-77.03232597,,2025/09/27 17:35:00+00,2025/09/27 19:20:00+00,811418305,
402239.99,137071.12,25148141,2025/09/28 05:55:19+00,MIDNIGHT,OTHERS,THEFT/OTHER,800 - 899 BLOCK OF 21ST STREET NE,402239.99,137071.12,5,5D,5,507,Cluster 23,008904 2,8904,Precinct 79,38.9014909,-76.97417642,,2025/09/28 05:21:00+00,2025/09/28 05:48:00+00,811418306,
403387.32,139979.89,25148361,2025/09/28 19:28:16+00,EVENING,OTHERS,THEFT/OTHER,3370 - 3499 BLOCK OF BANNEKER DRIVE NE,403387.32,139979.89,5,5C,5,503,Cluster 24,009000 1,9000,Precinct 139,38.9276904,-76.96093516,,2025/09/28 17:53:00+00,2025/09/28 19:20:00+00,811418307,
398526.38,142294.81,25148587,2025/09/29 04:09:42+00,MIDNIGHT,OTHERS,ASSAULT W/DANGEROUS WEAPON,312 - 399 BLOCK OF DECATUR STREET NW,398526.38,142294.81,4,4D,4,407,Cluster 18,002202 2,2202,Precinct 55,38.94854917,-77.01699975,,2025/09/29 03:20:00+00,2025/09/29 04:00:00+00,811418308,
397229.1,138975.93,25149003,2025/09/29 23:40:51+00,EVENING,OTHERS,THEFT/OTHER,2100 - 2199 BLOCK OF 14TH STREET NW,397229.1,138975.93,1,1B,3,305,Cluster 3,004401 2,4401,Precinct 22,38.91864856,-77.03195182,,2025/09/29 23:05:00+00,2025/09/29 23:11:00+00,811418309,
395499.25,139592.96,25149279,2025/09/30 14:49:02+00,DAY,OTHERS,THEFT/OTHER,2600 - 2649 BLOCK OF CONNECTICUT AVENUE NW,395499.25,139592.96,3,3C,2,204,Cluster 15,000501 1,501,Precinct 136,38.92419981,-77.05190312,,2025/09/30 13:40:00+00,2025/09/30 13:45:00+00,811418310,
399489.6,137576.25,25150526,2025/10/02 22:20:23+00,EVENING,OTHERS,THEFT/OTHER,1200 - 1229 BLOCK OF 1ST STREET NE,399489.6,137576.25,6,6E,5,501,Cluster 25,010601 2,10601,Precinct 144,38.90604399,-77.00588449,NOMA,2025/10/02 18:50:00+00,2025/10/02 20:39:00+00,811418311,
401498.97,138734.57,25423955,2025/09/11 11:02:21+00,DAY,OTHERS,THEFT/OTHER,1500 - 1599 BLOCK OF NEW YORK AVENUE NE,401498.97,138734.57,5,5D,5,506,Cluster 23,008803 1,8803,Precinct 76,38.9164774,-76.98271559,,2025/08/01 20:43:00+00,2025/08/01 20:43:00+00,811420732,
400894.48,140304.72,25424022,2025/09/16 12:01:34+00,DAY,OTHERS,THEFT/OTHER,1200 - 1299 BLOCK OF KEARNY STREET NE,400894.48,140304.72,5,5B,5,504,Cluster 22,009301 2,9301,Precinct 73,38.93062264,-76.98968383,,2025/09/14 21:00:00+00,2025/09/15 01:00:00+00,811420733,
399080.48,138468.43,25424216,2025/09/30 23:32:49+00,EVENING,OTHERS,THEFT F/AUTO,1 - 99 BLOCK OF S STREET NW,399080.48,138468.43,5,5E,3,308,Cluster 21,003302 1,3302,Precinct 19,38.91408072,-77.0106025,,2025/09/29 05:46:00+00,2025/09/29 05:50:00+00,811420734,
396326.17,139306.49,25146676,2025/09/25 19:34:23+00,EVENING,OTHERS,ROBBERY,2400 - 2499 BLOCK OF 18TH STREET NW,396326.17,139306.49,1,1C,3,303,Cluster 1,003802 1,3802,Precinct 24,38.92162305,-77.04236546,ADAMS MORGAN,2025/09/25 18:32:00+00,2025/09/25 18:40:00+00,811421965,
400297.84,129240.89,25147455,2025/09/27 02:24:13+00,EVENING,GUN,ASSAULT W/DANGEROUS WEAPON,600 - 799 BLOCK OF ATLANTIC STREET SE,400297.84,129240.89,8,8E,7,706,Cluster 39,009802 1,9802,Precinct 121,38.83095577,-76.99656976,,2025/09/26 23:05:00+00,2025/09/27 02:00:00+00,811421966,
402152.11,139330.12,25147921,2025/09/27 21:42:40+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,2400 - 2499 BLOCK OF 21ST PLACE NE,402152.11,139330.12,5,5C,5,505,Cluster 22,011100 3,11100,Precinct 72,38.92184096,-76.97518246,,2025/09/27 03:00:00+00,2025/09/27 13:00:00+00,811421967,
397241.55,140302.66,25136952,2025/09/07 23:17:46+00,EVENING,OTHERS,THEFT/OTHER,1326 - 1399 BLOCK OF PARK ROAD NW,397241.55,140302.66,1,1A,3,302,Cluster 2,002900 2,2900,Precinct 41,38.93060021,-77.03181359,,2025/09/07 22:23:00+00,2025/09/07 22:48:00+00,811421978,
397241.55,140302.66,25138267,2025/09/10 11:11:04+00,DAY,OTHERS,THEFT/OTHER,1326 - 1399 BLOCK OF PARK ROAD NW,397241.55,140302.66,1,1A,3,302,Cluster 2,002900 2,2900,Precinct 41,38.93060021,-77.03181359,,2025/09/10 10:41:00+00,2025/09/10 11:11:00+00,811421979,
